trade_date,open,high,low,close,volume
2013-08-13,2352.883,2360.827,2340.733,2359.068,7839363200
2013-08-14,2362.619,2386.599,2340.833,2349.08,7594212800
2013-08-15,2348.839,2362.089,2319.784,2321.576,6195185200
2013-08-16,2314.261,2423.081,2295.023,2304.144,12036956000
2013-08-19,2286.203,2340.194,2284.077,2331.43,7248322400
2013-08-20,2325.862,2353.409,2303.666,2312.465,7308634400
2013-08-21,2320.584,2321.642,2291.053,2308.589,5500738400
2013-08-22,2302.668,2329.143,2297.016,2303.932,5533810400
2013-08-23,2314.866,2321.037,2251.92,2286.929,6896713600
2013-08-26,2294.759,2336.381,2288.496,2335.616,7037104000
2013-08-27,2332.8,2345.105,2322.461,2340.881,6599033200
2013-08-28,2326.096,2345.358,2307.043,2328.056,8925617600
2013-08-29,2338.564,2342.32,2308.145,2318.311,6608541600
2013-08-30,2315.913,2334.413,2303.609,2313.91,8765451200
2013-09-02,2319.957,2329.867,2297.449,2320.344,7951024800
2013-09-03,2326.231,2354.856,2321.304,2354.502,8055400800
2013-09-04,2352.537,2360.663,2345.437,2350.699,7872576000
2013-09-05,2350.927,2351.218,2336.754,2341.735,6295138400
2013-09-06,2336.767,2361.178,2335.932,2357.782,7334011200
2013-09-09,2374.26,2449.249,2372.686,2440.609,14988963200
2013-09-10,2446.454,2475.195,2435.826,2474.894,15485600000
2013-09-11,2483.791,2504.469,2471.624,2482.889,16691497600
2013-09-12,2480.468,2527.383,2469.718,2507.455,14517316800
2013-09-13,2502.54,2515.781,2481.454,2488.902,11077504800
2013-09-16,2501.077,2503.694,2467.129,2478.39,10538328000
2013-09-17,2480.81,2481.71,2426.462,2427.322,9945998400
2013-09-18,2426.04,2439.626,2407.243,2432.51,7104076000
2013-09-23,2441.516,2473.163,2439.993,2472.288,8012835200
2013-09-24,2470.715,2470.746,2420.085,2443.885,9785301600
2013-09-25,2440.835,2455.037,2423.276,2429.03,9051841600
2013-09-26,2422.631,2422.631,2382.535,2384.443,8623676800
2013-09-27,2382.218,2402.196,2379.856,2394.971,6597150800
2013-09-30,2406.205,2415.075,2397.22,2409.037,5951399200
2013-10-08,2406.415,2446.703,2392.572,2441.811,8478550400
2013-10-09,2432.94,2453.746,2424.769,2453.583,7627764800
2013-10-10,2455.64,2455.979,2422.017,2429.317,9032970400
2013-10-11,2442.364,2471.165,2439.634,2468.508,9338826400
2013-10-14,2472.267,2483.131,2462.551,2472.542,10008130400
2013-10-15,2475.324,2479.134,2449.416,2467.517,8917349600
2013-10-16,2459.077,2459.077,2409.718,2421.371,8897983200
2013-10-17,2432.645,2440.919,2407.777,2413.33,7122247200
2013-10-18,2415.118,2435.712,2410.599,2426.054,6029163200
2013-10-21,2431.915,2472.785,2423.562,2471.322,8490979200
2013-10-22,2470.255,2470.255,2439.859,2445.891,9070303200
2013-10-23,2451.556,2474.372,2412.483,2418.491,9154535200
2013-10-24,2412.235,2422.943,2395.474,2400.511,6456082000
2013-10-25,2400.517,2413.332,2353.993,2368.559,7707018400
2013-10-28,2372.571,2377.249,2351.862,2365.954,6287615200
2013-10-29,2369.216,2408.616,2327.904,2372.053,10673783200
2013-10-30,2371.853,2407.851,2365.506,2407.471,9217812800
2013-10-31,2398.395,2398.395,2370.226,2373.718,8273696000
2013-11-01,2373.962,2395.005,2365.146,2384.96,6305576000
2013-11-04,2397.21,2404.896,2376.355,2380.454,5179846000
2013-11-05,2366.884,2385.688,2343.801,2383.769,6208448800
2013-11-06,2371.324,2383.54,2352.787,2353.568,6377666400
2013-11-07,2351.871,2356.672,2328.253,2340.552,5482174800
2013-11-08,2329.084,2342.672,2306.041,2307.945,5378850800
2013-11-11,2305.94,2325.228,2295.003,2315.889,4573945600
2013-11-12,2319.362,2342.529,2316.603,2340.0,5268754400
2013-11-13,2325.36,2325.563,2287.547,2288.116,5984883200
2013-11-14,2291.269,2305.696,2279.006,2304.501,5731035600
2013-11-15,2306.549,2377.211,2306.549,2350.734,8639176800
2013-11-18,2367.883,2429.566,2361.038,2428.903,11003463200
2013-11-19,2427.928,2427.928,2405.076,2412.163,7864829600
2013-11-20,2428.767,2435.427,2406.417,2424.85,7229180000
2013-11-21,2412.451,2415.383,2382.878,2409.989,8770668000
2013-11-22,2415.29,2418.999,2393.581,2397.962,7500067200
2013-11-25,2385.784,2418.853,2380.689,2388.629,6614473600
2013-11-26,2387.826,2399.022,2380.412,2387.416,5918586400
2013-11-27,2386.362,2422.806,2383.78,2414.481,7529408800
2013-11-28,2419.15,2460.556,2417.235,2439.53,9066040800
2013-11-29,2442.676,2446.395,2432.387,2438.944,6180374400
2013-12-02,2423.969,2464.863,2397.007,2418.788,11965512000
2013-12-03,2410.693,2448.333,2406.663,2442.784,7445575200
2013-12-04,2439.824,2486.64,2434.694,2475.135,10265023200
2013-12-05,2476.453,2481.747,2460.576,2468.197,7770892800
2013-12-06,2463.043,2470.813,2445.623,2452.287,6611408800
2013-12-09,2460.028,2468.948,2445.94,2450.872,5716488400
2013-12-10,2456.23,2466.66,2444.526,2453.322,6694142400
2013-12-11,2440.503,2440.503,2400.742,2412.763,6807514400
2013-12-12,2406.766,2423.309,2402.769,2410.015,5014772000
2013-12-13,2388.659,2416.26,2386.246,2406.639,5150119600
2013-12-16,2408.678,2412.734,2367.43,2367.923,6458167200
2013-12-17,2369.255,2373.286,2351.183,2356.376,4848389200
2013-12-18,2356.703,2368.583,2350.451,2357.226,4001520800
2013-12-19,2366.205,2370.991,2331.194,2332.41,4809568000
2013-12-20,2335.052,2338.875,2278.096,2278.136,6520420800
2013-12-23,2283.8,2295.765,2259.575,2284.602,4558028400
2013-12-24,2291.125,2312.832,2270.245,2288.248,4559916800
2013-12-25,2291.748,2305.609,2281.6,2305.11,4400532800
2013-12-26,2299.972,2301.493,2263.922,2265.334,5149756400
2013-12-27,2268.535,2315.182,2264.386,2303.478,5338915600
2013-12-30,2313.38,2316.621,2295.641,2299.458,4841430800
2013-12-31,2289.01,2333.074,2287.117,2330.026,5663107200
2014-01-02,2323.433,2325.991,2310.653,2321.978,4519429200
2014-01-03,2311.968,2314.836,2280.887,2290.779,5978264400
2014-01-06,2286.371,2286.371,2229.334,2238.637,6630040400
2014-01-07,2222.306,2246.791,2218.647,2238.001,4375310400
2014-01-08,2240.635,2262.584,2228.418,2241.911,5134885600
2014-01-09,2236.967,2258.894,2220.802,2222.221,5598704000
2014-01-10,2216.521,2224.494,2200.215,2204.851,5416929200
2014-01-13,2206.996,2222.072,2183.597,2193.679,5012277200
2014-01-14,2192.844,2214.124,2179.908,2212.846,5404994800
2014-01-15,2210.024,2215.903,2193.802,2208.941,4896239600
2014-01-16,2209.448,2227.262,2201.56,2211.844,5229890400
2014-01-17,2203.821,2205.972,2175.876,2178.488,5027315600
2014-01-20,2173.651,2182.463,2156.458,2165.993,4056015200
2014-01-21,2168.42,2197.923,2168.42,2187.41,4030624800
2014-01-22,2190.432,2244.133,2187.534,2243.796,7064137600
2014-01-23,2242.245,2248.924,2228.057,2231.889,5634595200
2014-01-24,2225.758,2257.355,2222.893,2245.678,6116767200
2014-01-27,2233.015,2233.231,2211.799,2215.919,7034424800
2014-01-28,2220.785,2233.257,2205.972,2219.855,5326912800
2014-01-29,2225.711,2233.057,2219.928,2227.781,5022271600
2014-01-30,2223.163,2223.163,2200.224,2202.45,4363230400
2014-02-07,2187.343,2212.498,2177.117,2212.483,5045931600
2014-02-10,2221.54,2270.194,2221.54,2267.534,8306571200
2014-02-11,2267.735,2296.516,2262.599,2285.562,9922983200
2014-02-12,2286.187,2294.317,2276.444,2291.246,7659216000
2014-02-13,2288.451,2307.474,2278.261,2279.554,9621779200
2014-02-14,2278.4,2295.852,2274.429,2295.575,6708299600
2014-02-17,2308.791,2315.579,2293.552,2311.647,8783166400
2014-02-18,2310.309,2310.309,2276.108,2282.442,8704974400
2014-02-19,2280.927,2317.42,2274.152,2308.656,9935256000
2014-02-20,2314.088,2331.698,2286.203,2287.436,10643953600
2014-02-21,2284.03,2287.869,2250.652,2264.294,7636899200
2014-02-24,2246.715,2246.715,2194.164,2214.509,8921593600
2014-02-25,2216.515,2225.209,2150.095,2157.909,9323755200
2014-02-26,2147.737,2164.698,2137.079,2163.405,7799329600
2014-02-27,2170.81,2180.063,2150.135,2154.108,9010429600
2014-02-28,2149.446,2180.474,2133.548,2178.971,7666805600
2014-03-03,2173.907,2194.224,2167.91,2190.37,8207231200
2014-03-04,2183.858,2188.601,2161.589,2184.273,7306924800
2014-03-05,2187.352,2189.093,2159.595,2163.976,6133201600
2014-03-06,2159.397,2181.427,2136.454,2173.634,6909376800
2014-03-07,2170.043,2189.39,2161.436,2168.358,6426517600
2014-03-10,2149.676,2149.676,2095.067,2097.787,7141640800
2014-03-11,2092.608,2118.79,2088.729,2108.661,5762124400
2014-03-12,2102.801,2130.586,2090.757,2114.134,7006974400
2014-03-13,2119.547,2149.436,2115.986,2140.333,6922603200
2014-03-14,2129.87,2140.384,2109.575,2122.836,5861773600
2014-03-17,2132.793,2143.196,2118.953,2143.038,5240944400
2014-03-18,2146.124,2152.462,2134.923,2138.133,5535413200
2014-03-19,2131.283,2131.283,2101.285,2120.87,5930390400
2014-03-20,2116.185,2134.792,2086.497,2086.967,6763128800
2014-03-21,2079.871,2163.225,2077.759,2158.798,10402480800
2014-03-24,2161.898,2186.731,2150.871,2176.554,10449198400
2014-03-25,2170.78,2191.491,2164.669,2174.44,8687751200
2014-03-26,2181.231,2186.078,2165.217,2171.047,5827617600
2014-03-27,2168.344,2186.893,2146.916,2155.707,7127513600
2014-03-28,2154.515,2172.668,2144.584,2151.965,7008607200
2014-03-31,2156.054,2165.254,2134.422,2146.305,5545748800
2014-04-01,2143.717,2170.095,2141.151,2163.115,4886640400
2014-04-02,2166.067,2182.683,2164.008,2180.727,6503925600
2014-04-03,2188.642,2196.138,2160.747,2165.008,7153603200
2014-04-04,2157.982,2186.154,2155.277,2185.472,4794588800
2014-04-08,2179.92,2243.97,2178.905,2237.316,9721912000
2014-04-09,2239.791,2246.793,2228.994,2238.62,6635726800
2014-04-10,2241.452,2290.742,2229.515,2273.761,11454540800
2014-04-11,2269.565,2281.105,2261.133,2270.666,9061589600
2014-04-14,2267.943,2275.83,2255.456,2268.613,6226500000
2014-04-15,2261.411,2261.474,2225.685,2229.463,6821812800
2014-04-16,2223.468,2245.315,2221.153,2232.526,5167800800
2014-04-17,2238.779,2241.622,2221.954,2224.803,4833362800
2014-04-18,2215.879,2228.77,2203.047,2224.479,5075799600
2014-04-21,2209.942,2231.707,2186.755,2187.248,5627828000
2014-04-22,2184.017,2196.849,2165.075,2196.795,5709469600
2014-04-23,2191.231,2205.594,2187.388,2194.668,4776353200
2014-04-24,2192.769,2209.454,2186.763,2190.474,4505891200
2014-04-25,2195.815,2201.712,2167.64,2167.826,6024538400
2014-04-28,2165.773,2171.385,2132.695,2134.969,6048518800
2014-04-29,2134.413,2159.379,2131.783,2158.47,4820493200
2014-04-30,2158.762,2164.175,2153.124,2158.659,4533462400
2014-05-05,2152.59,2161.703,2131.232,2156.47,4934407200
2014-05-06,2151.388,2173.618,2150.112,2157.328,4808652000
2014-05-07,2151.472,2153.723,2136.99,2137.316,4460747200
2014-05-08,2132.036,2168.206,2128.318,2135.496,4833245200
2014-05-09,2138.84,2141.559,2120.595,2133.911,4918113600
2014-05-12,2150.313,2184.332,2139.483,2180.054,8347256000
2014-05-13,2180.059,2185.046,2167.767,2174.852,6491252000
2014-05-14,2175.094,2184.221,2168.997,2172.372,4851420800
2014-05-15,2169.278,2171.453,2142.338,2144.084,4673403200
2014-05-16,2143.926,2150.5,2132.186,2145.952,4225319600
2014-05-19,2139.362,2139.362,2105.713,2115.143,4289360800
2014-05-20,2124.708,2131.567,2110.72,2115.771,3729968400
2014-05-21,2106.762,2136.1,2096.514,2135.905,3894604000
2014-05-22,2134.087,2160.909,2128.858,2130.868,4625273600
2014-05-23,2130.775,2148.583,2128.663,2148.414,3762310400
2014-05-26,2161.892,2165.421,2147.445,2155.976,3955065600
2014-05-27,2154.395,2160.027,2145.752,2147.28,3589717200
2014-05-28,2147.467,2171.172,2142.007,2169.352,5005626000
2014-05-29,2171.26,2178.092,2154.925,2155.164,4489155600
2014-05-30,2156.381,2166.907,2146.218,2156.464,4392386400
2014-06-03,2157.64,2168.995,2149.291,2149.918,4198295200
2014-06-04,2149.407,2149.452,2117.313,2128.274,4181724800
2014-06-05,2126.607,2150.93,2123.524,2150.602,3647742400
2014-06-06,2149.214,2149.783,2123.98,2134.716,3573805600
2014-06-09,2128.225,2153.903,2126.665,2134.281,3931106000
2014-06-10,2138.671,2161.526,2132.447,2161.268,5050790400
2014-06-11,2156.151,2163.61,2152.08,2160.766,4256372000
2014-06-12,2156.761,2160.988,2148.413,2153.41,4302584400
2014-06-13,2150.987,2183.645,2150.569,2176.242,5925287600
2014-06-16,2176.438,2196.343,2174.277,2191.855,6329687600
2014-06-17,2185.681,2185.681,2168.445,2169.674,4993366400
2014-06-18,2169.252,2172.549,2158.497,2160.239,4946389600
2014-06-19,2161.426,2166.407,2119.498,2126.907,5316264400
2014-06-20,2124.963,2137.034,2120.807,2136.729,4239372000
2014-06-23,2137.926,2147.227,2132.454,2134.11,4117925600
2014-06-24,2131.686,2145.213,2130.292,2144.821,4016435600
2014-06-25,2141.726,2141.726,2126.035,2133.371,3766610000
2014-06-26,2135.156,2151.114,2134.891,2149.076,4435116800
2014-06-27,2146.374,2159.526,2138.927,2150.258,5272289600
2014-06-30,2152.306,2168.221,2152.306,2165.118,5430418800
2014-07-01,2169.199,2171.15,2157.133,2164.559,5332310000
2014-07-02,2163.998,2171.51,2155.609,2170.867,5968550000
2014-07-03,2169.003,2184.964,2164.843,2180.192,6369068800
2014-07-04,2180.445,2183.798,2174.073,2178.695,5285110400
2014-07-07,2178.546,2186.202,2171.083,2176.289,5024233600
2014-07-08,2174.828,2180.778,2163.359,2180.473,5074360000
2014-07-09,2178.135,2178.51,2148.26,2148.71,6202204800
2014-07-10,2146.601,2151.774,2139.522,2142.847,5573249600
2014-07-11,2136.317,2154.735,2134.795,2148.009,6137427200
2014-07-14,2149.542,2171.902,2145.278,2171.758,6615886400
2014-07-15,2170.089,2176.272,2165.206,2174.976,7181569600
2014-07-16,2172.824,2183.248,2166.774,2170.868,8156023200
2014-07-17,2166.831,2166.932,2147.084,2157.068,5945356800
2014-07-18,2147.663,2176.325,2145.446,2164.144,6547329600
2014-07-21,2164.223,2171.94,2158.955,2166.295,5417226000
2014-07-22,2162.436,2197.592,2162.236,2192.698,7854258400
2014-07-23,2191.394,2210.282,2190.555,2197.833,8421387200
2014-07-24,2199.833,2239.815,2199.833,2237.015,11943553600
2014-07-25,2243.067,2260.89,2239.066,2260.454,9897284000
2014-07-28,2272.383,2331.472,2272.383,2323.897,17986932800
2014-07-29,2326.038,2342.77,2316.217,2331.369,13426964800
2014-07-30,2324.69,2339.038,2316.058,2322.011,12302283200
2014-07-31,2321.967,2350.551,2316.585,2350.251,11098776800
2014-08-01,2341.227,2371.5,2328.966,2329.402,12631739200
2014-08-04,2336.63,2375.62,2332.138,2375.62,11671375200
2014-08-05,2376.797,2380.774,2353.795,2369.353,11186179200
2014-08-06,2358.206,2371.667,2334.334,2363.221,11634183200
2014-08-07,2363.608,2369.204,2326.268,2327.457,11672920800
2014-08-08,2329.184,2339.27,2319.288,2331.134,8673969600
2014-08-11,2338.008,2367.004,2337.014,2365.349,9160116800
2014-08-12,2361.17,2361.17,2344.716,2357.052,9182260800
2014-08-13,2358.459,2370.513,2335.694,2358.901,11044779200
2014-08-14,2357.198,2363.18,2334.08,2335.945,9796949600
2014-08-15,2337.985,2366.902,2333.123,2360.635,9359254400
2014-08-18,2366.272,2379.804,2361.197,2374.562,10450955200
2014-08-19,2378.886,2379.474,2358.965,2374.768,11585001600
2014-08-20,2371.649,2375.475,2360.837,2366.14,10128808800
2014-08-21,2365.731,2367.46,2333.299,2354.244,10069020800
2014-08-22,2352.316,2368.457,2350.986,2365.364,8982393600
2014-08-25,2367.019,2367.606,2338.455,2342.863,9737372000
2014-08-26,2339.6,2350.391,2317.184,2324.092,9384422400
2014-08-27,2323.79,2336.737,2322.885,2327.595,6767622400
2014-08-28,2328.059,2336.363,2309.639,2311.278,7049065600
2014-08-29,2317.304,2338.774,2313.262,2338.287,6321142400
2014-09-01,2340.925,2355.552,2338.53,2355.317,7732087200
2014-09-02,2359.862,2387.655,2349.949,2386.46,11443673600
2014-09-03,2389.694,2414.26,2389.679,2408.838,12973420800
2014-09-04,2411.934,2427.297,2404.082,2426.224,11127229600
2014-09-05,2433.174,2450.634,2427.987,2449.259,13355176000
2014-09-09,2452.227,2454.893,2437.078,2445.224,11819434400
2014-09-10,2435.593,2437.081,2422.646,2432.433,10917552000
2014-09-11,2430.678,2461.473,2417.269,2423.454,13298258400
2014-09-12,2418.752,2438.358,2412.622,2438.358,10916016800
2014-09-15,2433.001,2439.254,2418.959,2437.189,12224716000
2014-09-16,2440.339,2442.924,2386.98,2388.765,18674278400
2014-09-17,2395.361,2405.371,2379.091,2401.326,12526902400
2014-09-18,2396.379,2414.946,2389.622,2408.664,11592637600
2014-09-19,2409.313,2430.149,2402.313,2425.211,10181357600
2014-09-22,2419.326,2419.326,2374.108,2378.92,10224087200
2014-09-23,2379.521,2402.482,2379.521,2399.462,8403334400
2014-09-24,2391.419,2443.978,2387.07,2441.864,14271353600
2014-09-25,2453.423,2462.668,2429.587,2436.965,13866188800
2014-09-26,2430.808,2439.649,2420.499,2437.201,10029949600
2014-09-29,2443.91,2453.665,2435.611,2447.799,12340172800
2014-09-30,2452.166,2454.885,2444.204,2450.988,11580423200
2014-10-08,2460.87,2478.383,2445.268,2478.383,12195360000
2014-10-09,2480.197,2488.113,2461.112,2481.955,13792392000
2014-10-10,2472.096,2482.136,2457.684,2466.789,14763430400
2014-10-13,2457.412,2460.389,2430.546,2454.946,13159336000
2014-10-14,2451.094,2467.904,2436.336,2446.562,12739370400
2014-10-15,2444.538,2465.498,2431.188,2463.874,13580188800
2014-10-16,2448.968,2480.3,2441.822,2444.395,15816660800
2014-10-17,2443.222,2456.105,2410.401,2441.732,13275998400
2014-10-20,2448.453,2456.621,2441.896,2454.711,9143540000
2014-10-21,2453.406,2459.255,2432.552,2433.391,9624191200
2014-10-22,2434.886,2447.467,2417.562,2418.641,8865619200
2014-10-23,2415.44,2424.662,2392.532,2395.936,10349184000
2014-10-24,2397.848,2404.993,2385.725,2390.706,7497487200
2014-10-27,2377.542,2377.542,2361.68,2368.832,7386244800
2014-10-28,2373.155,2416.766,2373.155,2416.653,10152305600
2014-10-29,2423.813,2461.268,2415.703,2451.384,15858406400
2014-10-30,2450.361,2474.376,2443.759,2468.925,18962635200
2014-10-31,2473.501,2512.189,2466.504,2508.325,23917241600
2014-11-03,2515.824,2524.172,2502.06,2512.548,20580123200
2014-11-04,2511.036,2517.46,2498.605,2513.172,21824700800
2014-11-05,2516.87,2519.399,2499.228,2503.448,19049185600
2014-11-06,2505.167,2510.985,2482.983,2506.067,14965112000
2014-11-07,2508.765,2541.549,2489.419,2502.153,20876091200
2014-11-10,2529.83,2565.73,2514.71,2565.73,22659972800
2014-11-11,2578.438,2602.373,2532.572,2558.612,32371164800
2014-11-12,2545.403,2594.318,2539.601,2594.318,18468625600
2014-11-13,2597.389,2607.519,2567.463,2579.75,21981561600
2014-11-14,2569.211,2581.932,2557.666,2581.093,16504996800
2014-11-17,2613.513,2614.086,2565.943,2567.101,15847809600
2014-11-18,2565.273,2570.211,2534.927,2541.416,14294136000
2014-11-19,2538.233,2550.5,2531.318,2537.223,12214697600
2014-11-20,2528.78,2545.473,2522.836,2537.099,10614986400
2014-11-21,2537.538,2585.362,2530.032,2583.455,15102814400
2014-11-24,2614.16,2667.671,2602.944,2649.258,27983971200
2014-11-25,2650.085,2686.063,2643.843,2685.561,22261169600
2014-11-26,2695.263,2723.36,2690.31,2723.018,24396248000
2014-11-27,2737.03,2754.49,2718.704,2754.49,26546473600
2014-11-28,2753.925,2809.543,2740.374,2808.819,37532364800
2014-12-01,2825.611,2855.332,2808.653,2819.812,36548742400
2014-12-02,2807.338,2944.506,2804.293,2923.94,36146531200
2014-12-03,2936.124,3028.225,2912.246,2967.549,46615667200
2014-12-04,2975.403,3104.89,2968.876,3104.351,42681292800
2014-12-05,3143.968,3195.798,3011.936,3124.885,52488124800
2014-12-08,3108.272,3270.881,3075.7,3252.881,48446233600
2014-12-09,3233.097,3387.827,3074.516,3106.913,63287456000
2014-12-10,3120.212,3229.047,3058.191,3221.546,42501872000
2014-12-11,3185.161,3254.424,3158.443,3183.012,36709168000
2014-12-12,3182.923,3239.447,3167.928,3193.227,30106531200
2014-12-15,3176.829,3226.221,3143.297,3217.228,29019382400
2014-12-16,3221.358,3303.402,3207.688,3303.402,35812384000
2014-12-17,3325.82,3368.194,3275.736,3360.598,44814076800
2014-12-18,3359.09,3393.711,3322.229,3345.927,35597020800
2014-12-19,3345.629,3397.183,3280.916,3383.167,41121158400
2014-12-22,3396.251,3455.207,3357.661,3394.481,54980166400
2014-12-23,3358.798,3431.779,3316.913,3324.924,36973609600
2014-12-24,3332.146,3340.357,3188.495,3230.385,31744960000
2014-12-25,3254.48,3335.779,3226.322,3335.419,30979955200
2014-12-26,3343.64,3453.338,3335.012,3445.839,38461411200
2014-12-29,3502.183,3524.28,3405.836,3455.455,42501504000
2014-12-30,3450.814,3491.826,3422.174,3457.554,32823388800
2014-12-31,3462.389,3542.34,3452.498,3533.705,34593475200
2015-01-05,3566.089,3669.042,3551.51,3641.541,45119811200
2015-01-06,3608.428,3683.226,3587.231,3641.059,42096217600
2015-01-07,3620.924,3671.19,3601.698,3643.79,32019123200
2015-01-08,3650.073,3659.945,3552.1,3559.259,29500304000
2015-01-09,3547.574,3689.753,3536.395,3546.723,34998265600
2015-01-12,3531.515,3560.527,3461.322,3513.576,26656716800
2015-01-13,3506.451,3550.158,3494.768,3514.04,18715396800
2015-01-14,3522.907,3547.242,3471.56,3502.423,19601251200
2015-01-15,3501.719,3604.121,3482.27,3604.121,23781233600
2015-01-16,3616.248,3662.158,3601.258,3635.146,28268160000
2015-01-19,3414.013,3497.252,3330.981,3355.155,32950528000
2015-01-20,3336.793,3419.204,3325.681,3396.222,29784323200
2015-01-21,3420.491,3557.794,3409.43,3548.885,33792822400
2015-01-22,3551.052,3576.756,3520.053,3567.613,26885360000
2015-01-23,3582.088,3627.806,3548.626,3571.732,28017216000
2015-01-26,3580.118,3611.617,3559.376,3607.985,23976620800
2015-01-27,3614.038,3616.258,3510.017,3574.931,28766918400
2015-01-28,3547.239,3583.312,3512.393,3525.323,21622020800
2015-01-29,3474.915,3505.582,3453.901,3481.798,21161886400
2015-01-30,3496.885,3514.217,3431.936,3434.39,19647915200
2015-02-02,3360.193,3407.256,3347.085,3353.96,19518369600
2015-02-03,3388.602,3441.709,3360.717,3437.445,19284609600
2015-02-04,3446.144,3476.817,3399.565,3401.768,19130435200
2015-02-05,3487.951,3487.951,3366.862,3366.946,25043060800
2015-02-06,3352.33,3374.051,3285.935,3312.42,19266419200
2015-02-09,3305.734,3376.526,3298.597,3345.921,17235382400
2015-02-10,3345.077,3407.18,3339.548,3406.943,15930908800
2015-02-11,3415.977,3445.655,3412.136,3434.124,14461377600
2015-02-12,3435.361,3453.582,3405.627,3442.874,15608169600
2015-02-13,3458.827,3509.505,3452.079,3469.828,20108996800
2015-02-16,3473.289,3504.475,3466.607,3499.483,16564134400
2015-02-17,3511.544,3536.82,3511.093,3522.322,16532832000
2015-02-25,3529.55,3529.55,3463.955,3478.729,16553934400
2015-02-26,3473.713,3569.33,3456.871,3566.295,22932843200
2015-02-27,3565.233,3594.813,3560.455,3572.843,22278643200
2015-03-02,3603.452,3608.691,3566.527,3601.265,24817612800
2015-03-03,3579.315,3579.315,3504.201,3507.9,26186649600
2015-03-04,3514.667,3540.912,3497.172,3530.822,19966398400
2015-03-05,3513.249,3517.083,3467.676,3496.344,21750880000
2015-03-06,3501.184,3516.243,3472.392,3478.52,18151804800
2015-03-09,3449.696,3546.705,3417.486,3537.75,23394041600
2015-03-10,3523.64,3551.205,3511.985,3520.611,19426766400
2015-03-11,3524.575,3568.916,3512.218,3524.653,18894782400
2015-03-12,3557.686,3603.341,3536.534,3592.844,26566462400
2015-03-13,3604.671,3641.392,3594.742,3617.657,24686476800
2015-03-16,3641.773,3705.739,3621.119,3705.671,27543830400
2015-03-17,3733.961,3762.575,3716.809,3757.122,37162566400
2015-03-18,3769.086,3846.055,3763.848,3846.055,41519001600
2015-03-19,3851.249,3859.126,3809.706,3839.739,39154761600
2015-03-20,3852.492,3916.863,3832.416,3892.574,40181753600
2015-03-23,3923.083,3972.296,3922.21,3972.061,39111993600
2015-03-24,3980.066,3989.858,3883.782,3973.046,46858131200
2015-03-25,3961.578,3980.716,3913.988,3940.412,37996886400
2015-03-26,3921.745,3991.997,3892.878,3949.999,34675632000
2015-03-27,3957.542,3993.032,3932.87,3971.697,29875606400
2015-03-30,3999.024,4101.651,3999.024,4088.178,42829702400
2015-03-31,4138.885,4166.018,4037.771,4051.204,43606563200
2015-04-01,4057.501,4139.499,4046.939,4123.895,32951286400
2015-04-02,4149.946,4156.842,4068.649,4124.776,33907049600
2015-04-03,4104.672,4170.558,4092.383,4170.538,32130377600
2015-04-07,4213.894,4260.471,4197.019,4260.044,41536265600
2015-04-08,4277.45,4304.78,4204.826,4295.803,45867670400
2015-04-09,4316.958,4332.166,4212.611,4262.138,43969990400
2015-04-10,4249.383,4351.687,4231.196,4344.416,34819017600
2015-04-13,4394.047,4432.024,4361.589,4421.073,43415302400
2015-04-14,4432.126,4474.353,4385.908,4438.184,43443212800
2015-04-15,4439.314,4475.997,4379.609,4380.513,47215414400
2015-04-16,4355.491,4513.765,4335.63,4513.546,42260374400
2015-04-17,4578.679,4630.27,4553.904,4596.136,55280268800
2015-04-20,4615.034,4671.168,4492.6,4521.919,68643910400
2015-04-21,4520.461,4620.058,4504.558,4619.164,49031497600
2015-04-22,4637.055,4740.933,4632.589,4739.814,51621379200
2015-04-23,4764.481,4782.044,4693.967,4740.892,49743094400
2015-04-24,4682.626,4730.43,4618.318,4702.641,48015292800
2015-04-27,4753.871,4810.485,4735.31,4807.592,51307654400
2015-04-28,4811.319,4839.078,4703.567,4741.861,60863852800
2015-04-29,4722.903,4797.927,4695.793,4774.326,39505699200
2015-04-30,4788.412,4818.725,4749.485,4749.886,39972745600
2015-05-04,4757.637,4795.915,4699.398,4787.741,37784384000
2015-05-05,4785.192,4785.192,4572.983,4596.837,46041961600
2015-05-06,4626.231,4700.909,4511.761,4553.327,37607369600
2015-05-07,4520.818,4546.338,4467.459,4470.089,29775920000
2015-05-08,4515.554,4559.058,4445.592,4558.404,30240796800
2015-05-11,4582.091,4690.954,4535.149,4690.532,37383843200
2015-05-12,4692.122,4748.004,4660.016,4747.421,37705388800
2015-05-13,4746.713,4758.002,4678.845,4718.436,37073043200
2015-05-14,4717.955,4735.284,4670.168,4700.778,33772515200
2015-05-15,4690.755,4690.755,4592.05,4617.47,32843116800
2015-05-18,4582.058,4623.383,4565.061,4575.14,26918048000
2015-05-19,4577.637,4740.005,4577.637,4731.222,31478595200
2015-05-20,4751.572,4843.1,4745.21,4754.919,36318073600
2015-05-21,4768.689,4841.615,4746.029,4840.976,30505452800
2015-05-22,4895.925,4951.991,4870.598,4951.335,45584672000
2015-05-25,4949.11,5099.839,4949.11,5099.495,46573657600
2015-05-26,5140.798,5199.295,5063.146,5198.918,48794934400
2015-05-27,5216.17,5226.844,5126.861,5181.434,47079872000
2015-05-28,5174.101,5213.183,4831.329,4834.007,57182905600
2015-05-29,4839.53,4924.303,4665.521,4840.829,42787884800
